,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material,location,latitude,longitude
11,https://www.otodom.pl/pl/oferta/dwustronna-ekspozycja-centrum-miasta-ID4pJmu,Dwustronna Ekspozycja ! Centrum Miasta !,"Aleja 29 Listopada, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",1050000.0,68.0,15441.0,1,6,4,2024.0,True,pierwotny,pełna własność,do wykończenia,650.0,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja 29 Listopada, Przedmieście Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",50.0750648,19.9467425
12,https://www.otodom.pl/pl/oferta/3-pokoje-w-wysokim-standardzie-2-balkony-parking-ID4pKx2,3 pokoje w wysokim standardzie|2 balkony|parking,"Aleja 29 Listopada, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",1489000.0,68.51,21734.0,3,6,3,2021.0,True,wtórny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,inny,"Aleja 29 Listopada, Przedmieście Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",50.0750648,19.9467425
13,https://www.otodom.pl/pl/oferta/studio-w-centrum-krakowa-al-mickewicza-ID4pDwc,Studio w centrum Krakowa | Al. Mickewicza,"Aleja Adama Mickiewicza, Nowa Wieś, Krowodrza, Kraków, małopolskie",748000.0,34.0,22000.0,2,3,1,2014.0,False,wtórny,udział,do zamieszkania,200.0,gazowe,biuro nieruchomości,False,None,kamienica,cegła,"Aleja Adama Mickiewicza, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-045, Polska",50.0692325,19.9263106
14,https://www.otodom.pl/pl/oferta/mieszkanie-114-m-krakow-ID4mABi,"Mieszkanie, 114 m², Kraków","Aleja Adama Mickiewicza, Piasek, Stare Miasto, Kraków, małopolskie",1895000.0,114.0,16623.0,1,5,4,1937.0,False,wtórny,pełna własność,do zamieszkania,1885.0,miejskie,biuro nieruchomości,True,balkon,kamienica,brak informacji,"Aleja Adama Mickiewicza, Czarna Wieś, Krowodrza, Kraków, województwo małopolskie, 33-063, Polska",50.0630262,19.9232956
15,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-widokiem-na-park-lotnikow-ID4plQw,2 pokojowe mieszkanie z widokiem na Park Lotników,"Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",836325.0,47.25,17700.0,1,4,2,2024.0,False,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
16,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-2-pokoje-park-lotnikow-ID4p2E9,"Mieszkanie z ogródkiem, 2 pokoje, Park Lotników","Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",864675.0,47.25,18300.0,3,4,2,2024.0,False,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,"ogródek, taras",brak informacji,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
17,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-przy-parku-lotnikow-balkon-ID4p7BH,"Mieszkanie 2-pokojowe przy Parku Lotników, balkon","Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",874125.0,47.25,18500.0,4,4,2,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,inne,biuro nieruchomości,False,balkon,blok,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
18,https://www.otodom.pl/pl/oferta/4-pokoje-widok-na-park-lotnikow-miejsce-postojowe-ID4pni6,4 pokoje-widok na Park Lotników-miejsce postojowe!,"Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",1613570.0,87.22,18500.0,1,4,4,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
19,https://www.otodom.pl/pl/oferta/4-pokoje-czyzyny-park-garaz-ID4pwqx,4 Pokoje - Czyżyny - Park - Garaż,"Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",1631014.0,87.22,18700.0,2,4,4,2013.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
20,https://www.otodom.pl/pl/oferta/4-pok-przy-parku-lotnikow-i-bez-2-pcc-i-prowizji-ID4p7BJ,4-pok. przy Parku Lotników I bez 2% Pcc i prowizji,"Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",1801932.0,88.33,20400.0,1,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,inne,biuro nieruchomości,False,balkon,blok,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
21,https://www.otodom.pl/pl/oferta/4-pokoje-duzy-ogrodek-przy-parku-lotnikow-tramwaj-ID4phhv,4 pokoje-duży ogródek-przy Parku Lotników-tramwaj!,"Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",1801932.0,88.33,20400.0,0,4,4,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,ogródek,brak informacji,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
22,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-balkon-park-zielen-ID4p2Ea,"Mieszkanie 4 pokoje, balkon, park, zieleń","Aleja Jana Pawła II, Czyżyny, Czyżyny, Kraków, małopolskie",1864758.0,91.86,20300.0,1,4,4,2013.0,False,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Aleja Jana Pawła II, Czyżyny, Kraków, województwo małopolskie, 31-581, Polska",50.07387,20.012032
23,https://www.otodom.pl/pl/oferta/2-pokoje-swietna-lokalizacja-widok-na-park-ID4plHX,2 pokoje | świetna lokalizacja | widok na park,"Aleja Jana Pawła II, Nowa Huta, Nowa Huta, Kraków, małopolskie",836325.0,47.25,17700.0,4,4,2,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Aleja Jana Pawła II, Nowa Huta, Kraków, województwo małopolskie, 31-940, Polska",50.0725677,20.0252362
24,https://www.otodom.pl/pl/oferta/nowa-inwestycja-4-pokoje-park-zielen-ID4pcf8,Nowa inwestycja | 4 pokoje | park | zieleń,"Aleja Jana Pawła II, Nowa Huta, Nowa Huta, Kraków, małopolskie",1883130.0,91.86,20500.0,3,4,4,2013.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Nowa Huta, Kraków, województwo małopolskie, 31-940, Polska",50.0725677,20.0252362
25,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-zablocie-gotowe-balkon-ID4przM,"Mieszkanie 2 pokoje, Zabłocie, gotowe, balkon","Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",822510.0,44.46,18500.0,1,7,2,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
26,https://www.otodom.pl/pl/oferta/2-pokoje-z-duzym-salonem-i-balkonem-widok-na-park-ID4mmfl,2 pokoje z dużym salonem i balkonem |widok na Park,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",874125.0,47.25,18500.0,4,4,2,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
27,https://www.otodom.pl/pl/oferta/mieszkanie-z-wyjatkowym-widokiem-na-park-lotnikow-ID4mmfi,Mieszkanie z wyjątkowym widokiem na Park Lotników,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1469490.0,80.3,18300.0,2,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
28,https://www.otodom.pl/pl/oferta/cztery-pokoje-z-pieknym-widokiem-na-park-centrum-ID4mmfk,Cztery pokoje z pięknym widokiem na park| Centrum,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1485365.0,80.3,18498.0,3,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
29,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-balkon-przy-parku-lotnikow-ID4pwqC,"Mieszkanie 4 pokoje, balkon, przy Parku Lotników","Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1501610.0,80.3,18700.0,4,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,inne,biuro nieruchomości,False,balkon,blok,brak informacji,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
30,https://www.otodom.pl/pl/oferta/4-pokoje-z-ogrodkiem-42-29-m2-widok-na-park-ID4mmfm,"4 pokoje z ogródkiem 42,29 m2 | Widok na Park","Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1603928.0,87.17,18400.0,0,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
31,https://www.otodom.pl/pl/oferta/4-pokoje-widok-na-park-kameralne-osiedle-ID4mmfg,4 pokoje | widok na Park | Kameralne osiedle,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1613570.0,87.22,18500.0,1,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
32,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-park-4-pokoje-garaz-ID4pwjx,"Mieszkanie z widokiem na Park, 4 pokoje, garaż","Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1801932.0,88.33,20400.0,1,4,4,2013.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
33,https://www.otodom.pl/pl/oferta/4-pokoje-z-wyjatkowym-widokiem-na-park-lotnikow-ID4mmff,4 pokoje z wyjątkowym widokiem na Park lotników,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1801932.0,88.33,20400.0,1,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
34,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-z-widokiem-na-park-lotnikow-ID4pjQZ,4 pokojowe mieszkanie z widokiem na Park Lotników,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1801932.0,88.33,20400.0,1,4,4,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
35,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-park-4-pokoje-garaz-ID4pZ0g,"Mieszkanie z widokiem na Park, 4 pokoje, garaż","Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1801932.0,88.33,20400.0,1,4,4,2013.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
36,https://www.otodom.pl/pl/oferta/4-pokoje-z-widokiem-na-park-kameralne-osiedle-ID4mmfe,4 pokoje z widokiem na Park|Kameralne osiedle,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1864758.0,91.86,20300.0,1,4,4,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,inny,"Aleja Jana Pawła II, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-446, Polska",50.0729408,19.9852689
37,https://www.otodom.pl/pl/oferta/mieszkanie-w-sercu-krakowa-duze-z-mozliwosciami-ID4pSD4,Mieszkanie w sercu Krakowa - duże z możliwościami!,"Aleja Juliusza Słowackiego, Kleparz, Stare Miasto, Kraków, małopolskie",1249000.0,97.54,12805.0,2,4,3,1935.0,False,wtórny,pełna własność,brak informacji,399.0,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Juliusza Słowackiego, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-148, Polska",50.0735826,19.9394225
38,https://www.otodom.pl/pl/oferta/stare-miasto-centrum-2-pokoje-od-zaraz-ID4pt8K,Stare Miasto | centrum | 2 pokoje | od zaraz,"Aleja Juliusza Słowackiego, Krowodrza, Krowodrza, Kraków, małopolskie",690000.0,33.0,20909.0,2,6,2,1960.0,False,wtórny,pełna własność,do wykończenia,400.0,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Aleja Juliusza Słowackiego, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-148, Polska",50.0736751,19.937842
39,https://www.otodom.pl/pl/oferta/okazja-3-pok-balkon-stare-miasto-ID4oSbT,Okazja! 3 pok./balkon/ Stare Miasto,"Aleja Juliusza Słowackiego, Krowodrza, Krowodrza, Kraków, małopolskie",799000.0,64.07,12471.0,4,5,3,1927.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,elektryczne,biuro nieruchomości,False,None,kamienica,cegła,"Aleja Juliusza Słowackiego, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-148, Polska",50.0736751,19.937842
40,https://www.otodom.pl/pl/oferta/apartament-inwestycyjny-w-centrum-krakowa-ID4q7Qq,Apartament Inwestycyjny w Centrum Krakowa,"Aleja Juliusza Słowackiego, Krowodrza, Krowodrza, Kraków, małopolskie",2450000.0,163.0,15031.0,1,4,6,2013.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Juliusza Słowackiego, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-148, Polska",50.0736751,19.937842
41,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-10minut-od-rynku-pieszo-ID4oxAz,Mieszkanie inwestycyjne - 10minut od rynku pieszo!,"Aleja Juliusza Słowackiego, Piasek, Stare Miasto, Kraków, małopolskie",699000.0,60.0,11650.0,7,7,3,1960.0,True,wtórny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Aleja Juliusza Słowackiego, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-148, Polska",50.0736751,19.937842
42,https://www.otodom.pl/pl/oferta/al-slowackiego-z-pieknym-widokiem-na-wawel-ID4oxAz,Al. Słowackiego z pięknym widokiem na Wawel,"Aleja Juliusza Słowackiego, Piasek, Stare Miasto, Kraków, małopolskie",739000.0,60.0,12317.0,7,7,3,1960.0,True,wtórny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Aleja Juliusza Słowackiego, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 31-148, Polska",50.0736751,19.937842
43,https://www.otodom.pl/pl/oferta/49m2-2-pokoje-stare-miasto-ul-pilsudskiego-planty-ID4njUx,49m2 2 pokoje Stare Miasto ul. Piłsudskiego Planty,"Piłsudskiego Planty, Aleja Józefa Piłsudskiego, Piasek, Stare Miasto, Kraków, małopolskie",910000.0,49.2,18496.0,4,5,2,1900.0,False,wtórny,pełna własność,brak informacji,510.0,miejskie,biuro nieruchomości,True,balkon,kamienica,brak informacji,"Stadion Cracovii im. Józefa Piłsudskiego, 1, Józefa Kałuży, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-111, Polska",50.05785555,19.92052540968549
44,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-na-woli-justowskiej-al-kasztanowa-ID4no7A,3-pok mieszkanie na Woli Justowskiej/al.Kasztanowa,"Aleja Kasztanowa, Chełm, Zwierzyniec, Kraków, małopolskie",1330000.0,72.05,18459.0,1,3,3,2000.0,True,wtórny,pełna własność,brak informacji,700.0,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Aleja Kasztanowa, Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-227, Polska",50.0662782,19.8588292
45,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-inwestycyjnie-ID4pN96,Świetna Lokalizacja! Inwestycyjnie!,"Aleja Kijowska, Łobzów, Krowodrza, Kraków, małopolskie",532999.0,26.0,20500.0,2,5,1,2026.0,True,pierwotny,pełna własność,do wykończenia,400.0,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Aleja Kijowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-081, Polska",50.0730961,19.9156382
46,https://www.otodom.pl/pl/oferta/najtansze-2-pokoje-w-inwestycji-swietna-cena-ID4pN97,Najtańsze 2 Pokoje W Inwestycji! Świetna Cena!,"Aleja Kijowska, Łobzów, Krowodrza, Kraków, małopolskie",649999.0,33.0,19697.0,1,5,2,2026.0,True,pierwotny,pełna własność,do wykończenia,400.0,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Aleja Kijowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-081, Polska",50.0730961,19.9156382
47,https://www.otodom.pl/pl/oferta/mieszkanie-przy-wawelu-wykonczone-pod-klucz-ID4paLJ,Mieszkanie przy Wawelu wykończone pod klucz,"Aleja Kraśińskiego, Zwierzyniec, Zwierzyniec, Kraków, małopolskie",1019000.0,50.0,20380.0,0,5,2,1950.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Aleja Zygmunta Krasińskiego, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 31-111, Polska",50.0582964,19.9255426
48,https://www.otodom.pl/pl/oferta/jednopokojowe-po-remoncie-al-pokoju-grzegorzki-ID4pTmQ,"Jednopokojowe, po remoncie, Al. Pokoju, Grzegórzki","Aleja Pokoju 12, ul. Grzegórzecka, ul Ofiar Dąbią, ul. Cystersów, Grzegórzki, Grzegórzki, Kraków, małopolskie",529000.0,20.4,25931.0,4,11,1,1970.0,False,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,300.0,miejskie,biuro nieruchomości,True,None,blok,inny,"12, Aleja Pokoju, Grzegórzki, Kraków, województwo małopolskie, 31-548, Polska",50.06019165,19.96576308957985
49,https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-alei-pokoju-83-ID4qaeN,Komfortowe 3-pokojowe mieszkanie na Alei Pokoju 83,"Aleja Pokoju 83, Czyżyny, Czyżyny, Kraków, małopolskie",1199000.0,61.55,19480.0,3,5,3,2021.0,True,wtórny,pełna własność,do zamieszkania,740.0,miejskie,prywatny,True,balkon,blok,brak informacji,"Humans Barbershop, 83, Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-868, Polska",50.0678958,20.0089843
50,https://www.otodom.pl/pl/oferta/aleja-pokoju-32-87m2-2-pokoje-ID4nmGS,"Aleja Pokoju, 32,87m2, 2 pokoje.","Aleja Pokoju, Czyżyny, Czyżyny, Kraków, małopolskie",686983.0,32.87,20900.0,0,5,2,2022.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.063105,19.9843656
51,https://www.otodom.pl/pl/oferta/aleja-pokoju-43-06m2-2-pokoje-ID4o88M,"Aleja Pokoju, 43,06m2, 2 pokoje.","Aleja Pokoju, Czyżyny, Czyżyny, Kraków, małopolskie",813834.0,43.06,18900.0,3,5,3,2022.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.063105,19.9843656
52,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-w-okazyjnej-cenie-ID4oxMX,Kawalerka w centrum w okazyjnej cenie!,"Aleja Pokoju, Grzegórzki, Grzegórzki, Kraków, małopolskie",450000.0,20.5,21951.0,2,11,1,1964.0,False,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,400.0,miejskie,biuro nieruchomości,True,None,blok,brak informacji,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-557, Polska",50.0593942,19.9760994
53,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-36-5m2-grzegorzki-ID4p9z7,Wyremontowane mieszkanie 36.5m2 Grzegórzki,"Aleja Pokoju, Grzegórzki, Grzegórzki, Kraków, małopolskie",655000.0,36.5,17945.0,3,4,1,1970.0,True,wtórny,pełna własność,do zamieszkania,400.0,miejskie,biuro nieruchomości,False,balkon,blok,wielka płyta,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-557, Polska",50.0593942,19.9760994
54,https://www.otodom.pl/pl/oferta/dwa-pokoje-45-4-m2-grzegorzki-ID4q6Mo,"✅ dwa pokoje ✅ 45,4 m2 ✅ Grzegórzki","Aleja Pokoju, Grzegórzki, Grzegórzki, Kraków, małopolskie",769000.0,45.4,16938.0,4,5,2,1993.0,True,wtórny,pełna własność,do wykończenia,600.0,miejskie,biuro nieruchomości,False,balkon,blok,cegła,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-557, Polska",50.0593942,19.9760994
55,https://www.otodom.pl/pl/oferta/ogrodek-bez-pcc-umeblowane-i-wykonczone-ID4lPvl,"Ogródek, bez Pcc, umeblowane i wykończone","Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",686938.0,32.9,20880.0,0,5,2,2022.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,ogródek,blok,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
56,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-al-pokoju-32-87m2-ID4oLwp,"Mieszkanie na sprzedaż, Al. Pokoju, 32,87m2","Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",686983.0,32.87,20900.0,0,5,2,2022.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
57,https://www.otodom.pl/pl/oferta/ogrodek-bez-pcc-nowe-budownictwo-ID4lPvm,"Ogródek, bez Pcc, Nowe budownictwo","Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",686983.0,32.89,20887.0,0,5,2,2022.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,ogródek,blok,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
58,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-w-nowej-inwestycji-ID4lDgo,Mieszkanie z ogródkiem w nowej inwestycji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",686983.0,33.0,20818.0,0,4,2,2023.0,False,wtórny,pełna własność,do zamieszkania,700.0,miejskie,biuro nieruchomości,True,ogródek,apartamentowiec,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
59,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-aleja-pokoju-37-90m2-ID4oLws,"Mieszkanie na sprzedaż, Aleja Pokoju, 37,90m2","Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",754210.0,37.9,19900.0,1,5,2,2022.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
60,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-w-rejonie-m1-ID4nMF9,Mieszkanie dwupokojowe w rejonie M1,"Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",800000.0,56.0,14286.0,2,4,4,1980.0,False,wtórny,pełna własność,do zamieszkania,500.0,miejskie,biuro nieruchomości,False,balkon,blok,wielka płyta,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
61,https://www.otodom.pl/pl/oferta/mieszkanie-w-nowej-inwestycji-z-2023-roku-ID4lGTg,Mieszkanie w nowej inwestycji z 2023 roku,"Aleja Pokoju, Łęg, Czyżyny, Kraków, małopolskie",813000.0,43.06,18881.0,3,4,3,2023.0,False,wtórny,pełna własność,do zamieszkania,700.0,miejskie,biuro nieruchomości,True,ogródek,apartamentowiec,brak informacji,"Aleja Pokoju, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",50.0633585,19.9850574
